title,price,quantity,store,availability,primaryProductId,category,longSku,rollback,productType,storeName,storeAddress,storeCity,strikethrough,upc,usItemId,storePostalCode,storeStateOrProvinceCode,reducedPrice,clearance,wupc
Roku Express HD WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,29.0,In stock,4438,AVAILABLE,5XJMBAL1NW3S,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3900RW,False,Streaming Media Players,Saratoga Springs Supercenter,136 W State Road 73,Saratoga Springs,False,829610001814,562032082,84045,UT,False,False,0082961000181
Roku Premiere Streaming Player NEW 2018 - WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,39.0,In stock,844,AVAILABLE,25SYEIFOS75L,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3920RW,False,Streaming Media Players,Morris Supercenter,333 E Us Route 6,Morris,False,829610002880,886364048,60450,IL,False,False,
"Onn Tilting TV Wall Mount Kit for 24"" to 84"" TVs with HDMI Cable (ONA16TM013E)",19.99,Out of stock,1664,NOT_AVAILABLE,64K2BT2GINHG,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134477,True,TV & Monitor Mounts,Wilson Supercenter,2500 Forest Hills Rd W,Wilson,False,681131134477,55836007,27893,NC,False,False,0068113113447
"Onn Tilting TV Wall Mount Kit for 24"" to 84"" TVs with HDMI Cable (ONA16TM013E)",19.99,Out of stock,2924,NOT_AVAILABLE,64K2BT2GINHG,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134477,True,TV & Monitor Mounts,Albuquerque Supercenter,2550 Coors Bldv. Nw,Albuquerque,False,681131134477,55836007,87120,NM,False,False,0068113113447
Google Home,129.0,In stock,5839,AVAILABLE,3OQDZH4PNG0Q,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",00811571018420,False,Home Assistants,Medford Supercenter,3615 Crater Lake Hwy,Medford,False,811571018420,54742302,97504,OR,False,False,0081157101842
Google Home Mini- Chalk,49.82,Out of stock,1446,NOT_AVAILABLE,6K5R92Q662TH,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",08427761019454,False,Home Assistants,Rice Lake Supercenter,2501 West Ave,Rice Lake,False,,732881809,54868,WI,False,False,0842776101945
Google Home,129.0,Limited stock,2985,AVAILABLE,3OQDZH4PNG0Q,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",00811571018420,False,Home Assistants,Fresno Supercenter,7065 N Ingram Ave,Fresno,False,811571018420,54742302,93650,CA,False,False,0081157101842
Merge Cube,14.97,Out of stock,2474,NOT_AVAILABLE,7CP1XCIIM2XG,"Home Page/Video Games/Video Game Accessories/Accessories for Nintendo, PC, Xbox and PlayStation Systems",ARC-01,False,Video Game Accessories,Keyser Supercenter,R.r. #4 Box 82,Keyser,False,854590007105,968302018,26726,WV,False,False,0085459000710
HP DeskJet 2622 All-in-One Printer,49.0,Out of stock,5142,NOT_AVAILABLE,7GJGB3FPIQSK,Home Page/Shop by Brand/Electronics by Brand/HP/HP Printers,V1N07A#1H5,False,Printers & All-in-Ones,Neptune Supercenter,3575 State Route 66,Neptune,False,191628246861,356481772,07753,NJ,False,False,0019162824686
"ONN Full-Motion Wall Mount for 10""- 50"" TVs with Tilt and Swivel Articulating Arm and HDMI Cable (UL Certified)",14.99,Out of stock,3430,NOT_AVAILABLE,3QA7SCOX4BIW,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134453,False,TV & Monitor Mounts,Oklahoma City Supercenter,9011 Ne 23rd St,Oklahoma City,True,681131134453,55592117,73141,OK,False,False,0068113113445
Google Home Mini- Charcoal,49.82,Out of stock,1889,NOT_AVAILABLE,2F1TBHZI2E3Z,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",08427761021402,False,Home Assistants,Island City Supercenter,11619 Island Ave,Island City,False,,337724315,97850,OR,False,False,0842776102140
,49.0,In stock,1709,AVAILABLE,750SUEK3T2ND,,,False,Home Assistants,Angola Supercenter,2016 N Wayne St,Angola,False,842776105592,434501418,46703,IN,False,False,0084277610559
Google Chromecast Ultra,69.0,Limited stock,490,AVAILABLE,65O1BZRUJB52,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",GA3A00403A14,False,Streaming Media Players,Corpus Christi Supercenter,1250 Flour Bluff Dr,Corpus Christi,False,811571018284,54742301,78418,TX,False,False,0081157101828
Roku Express HD WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,29.0,In stock,2891,AVAILABLE,5XJMBAL1NW3S,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3900RW,False,Streaming Media Players,Odessa Supercenter,2450 Nw Loop 338,Odessa,False,829610001814,562032082,79763,TX,False,False,0082961000181
"Full Motion TV Wall Mount 10-50"" TVs w/Tilt, Swivel Articulating Arm, HDMI Cable",12.99,Out of stock,1392,NOT_AVAILABLE,5S72CY9R1Y2V,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131118958,False,TV & Monitor Mounts,Wilmington Supercenter,5226 Sigmon Rd,Wilmington,False,681131118958,45162260,28403,NC,False,True,0068113111895
Onn 6Ft HDMICable,2.12,Out of stock,3331,NOT_AVAILABLE,6WEJK59UQZCZ,Home Page/Electronics/Computers/Computer Accessories/Computer Cables & Connectors,00681131097727,False,Audio/Video Cables,Pine Bluff Supercenter,5501 S Olive St,Pine Bluff,False,681131097727,38236250,71603,AR,False,True,0068113109772
Roku Premiere Streaming Player NEW 2018 - WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,39.0,In stock,818,AVAILABLE,25SYEIFOS75L,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3920RW,False,Streaming Media Players,Panama City Beach Supercenter,10270 Front Beach Rd,Panama City Beach,False,829610002880,886364048,32407,FL,False,False,
"Full Motion TV Wall Mount 10-50"" TVs w/Tilt, Swivel Articulating Arm, HDMI Cable",12.99,Out of stock,298,NOT_AVAILABLE,5S72CY9R1Y2V,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131118958,False,TV & Monitor Mounts,Boaz Supercenter,1972 Hwy 431,Boaz,False,681131118958,45162260,35957,AL,False,True,0068113111895
,49.0,In stock,5893,AVAILABLE,750SUEK3T2ND,,,False,Home Assistants,Novi Supercenter,26090 Ingersol Dr,Novi,False,842776105592,434501418,48375,MI,False,False,0084277610559
,5.0,Out of stock,177,NOT_AVAILABLE,43HVIF2ULWKY,,,True,VR Headsets,Paris Supercenter,1210 Mineral Wells Ave,Paris,False,681131159630,616121782,38242,TN,False,False,0068113115963
Google Chromecast 3rd Gen - NEW,35.0,In stock,423,AVAILABLE,2279A06GN55K,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Google Chromecast,00842776106131,False,Streaming Media Players,Alabaster Supercenter,630 Colonial Promenade Pkwy,Alabaster,False,842776106131,435188866,35007,AL,False,False,
Roku Premiere Streaming Player NEW 2018 - WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,39.0,In stock,1574,AVAILABLE,25SYEIFOS75L,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3920RW,False,Streaming Media Players,Bakersfield Supercenter,6225 Colony St,Bakersfield,False,829610002880,886364048,93307,CA,False,False,
Google Chromecast Ultra,69.0,Out of stock,5352,NOT_AVAILABLE,65O1BZRUJB52,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",GA3A00403A14,False,Streaming Media Players,Batavia Supercenter,801 North Randall Road,Batavia,False,811571018284,54742301,60510,IL,False,False,0081157101828
,49.0,In stock,3824,AVAILABLE,750SUEK3T2ND,,,False,Home Assistants,Westminster Supercenter,7155 Sheridan Blvd,Westminster,False,842776105592,434501418,80003,CO,False,False,0084277610559
"ONN Full-Motion Wall Mount for 10""- 50"" TVs with Tilt and Swivel Articulating Arm and HDMI Cable (UL Certified)",14.99,Out of stock,2111,NOT_AVAILABLE,3QA7SCOX4BIW,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134453,False,TV & Monitor Mounts,Birmingham Supercenter,5335 Highway 280,Birmingham,True,681131134453,55592117,35242,AL,False,False,0068113113445
"Onn Tilting TV Wall Mount Kit for 24"" to 84"" TVs with HDMI Cable (ONA16TM013E)",19.99,Out of stock,3848,NOT_AVAILABLE,64K2BT2GINHG,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134477,True,TV & Monitor Mounts,Syracuse Supercenter,2228 W 1700 S,Syracuse,False,681131134477,55836007,84075,UT,False,False,0068113113447
Merge Cube,14.97,Out of stock,90,NOT_AVAILABLE,7CP1XCIIM2XG,"Home Page/Video Games/Video Game Accessories/Accessories for Nintendo, PC, Xbox and PlayStation Systems",ARC-01,False,Video Game Accessories,Grove Supercenter,2115 S Main St,Grove,False,854590007105,968302018,74344,OK,False,False,0085459000710
Merge Cube,14.97,Out of stock,2739,NOT_AVAILABLE,7CP1XCIIM2XG,"Home Page/Video Games/Video Game Accessories/Accessories for Nintendo, PC, Xbox and PlayStation Systems",ARC-01,False,Video Game Accessories,Bay Minette Supercenter,701 Mcmeans Ave,Bay Minette,False,854590007105,968302018,36507,AL,False,False,0085459000710
Google Home Mini- Chalk,49.82,Out of stock,5803,NOT_AVAILABLE,6K5R92Q662TH,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",08427761019454,False,Home Assistants,San Juan Supercenter,701 R.h Todd,San Juan,False,,732881809,00907,PR,False,False,0842776101945
Google Chromecast 3rd Gen - NEW,35.0,In stock,719,AVAILABLE,2279A06GN55K,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Google Chromecast,00842776106131,False,Streaming Media Players,Richmond Supercenter,820 Eastern Byp,Richmond,False,842776106131,435188866,40475,KY,False,False,
Onn 6Ft HDMICable,2.12,Out of stock,5844,NOT_AVAILABLE,6WEJK59UQZCZ,Home Page/Electronics/Computers/Computer Accessories/Computer Cables & Connectors,00681131097727,False,Audio/Video Cables,Livonia Supercenter,29574 7 Mile Rd,Livonia,False,681131097727,38236250,48152,MI,False,True,0068113109772
,5.0,Limited stock,615,AVAILABLE,43HVIF2ULWKY,,,False,VR Headsets,Cartersville Supercenter,101 Market Place Blvd,Cartersville,False,681131159630,616121782,30121,GA,False,False,0068113115963
